Fecha, Calle, Tipo de Siniestro, Gravedad, Dia Semana, Hora, Departamento, Localidad, fixed, X, Y 
3/3/2021, BASILIO PEREIRA DE LA LUZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 18, MONTEVIDEO, MONTEVIDEO, 1, 578425, 6137210 
3/3/2021, CAMINO FELIPE CARDOSO, CAÍDA, GRAVE, MIÉRCOLES, 20, MONTEVIDEO, MONTEVIDEO, 1, 581530, 6141275 
4/3/2021, AVENIDA GENERAL RONDEAU, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 14, MONTEVIDEO, MONTEVIDEO, 1, 573745, 6138710 
5/3/2021, AVENIDA ITALIA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 0, MONTEVIDEO, MONTEVIDEO, 1, 583220, 6139495 
5/3/2021, RAMON MARQUEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 6, MONTEVIDEO, MONTEVIDEO, 1, 574560, 6140595 
6/3/2021, AVENIDA DOCTOR FRANCISCO SOCA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 13, MONTEVIDEO, MONTEVIDEO, 1, 577135, 6137280 
6/3/2021, AVENIDA GENERAL FLORES, ATROPELLO DE PEATÓN, LEVE, SÁBADO, 14, MONTEVIDEO, MONTEVIDEO, 1, 576580, 6142770 
6/3/2021, SIN DATOS, CAÍDA, LEVE, SÁBADO, 18, MONTEVIDEO, SIN DATOS, 1, 566610, 6149995 
6/3/2021, MURILLO, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 21, MONTEVIDEO, MONTEVIDEO, 1, 580770, 6141165 
7/3/2021, CAMINO LA CABRA, CAÍDA, GRAVE, DOMINGO, 7, MONTEVIDEO, SIN DATOS, 1, 578950, 6152725 
7/3/2021, AVENIDA GENERAL FLORES, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 6, MONTEVIDEO, MONTEVIDEO, 1, 576885, 6143210 
7/3/2021, AVENIDA JOSE BELLONI, DESPISTE, LEVE, DOMINGO, 19, MONTEVIDEO, MONTEVIDEO, 1, 578965, 6148220 
8/3/2021, AVENIDA ITALIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 18, MONTEVIDEO, MONTEVIDEO, 1, 580410, 6139105 
8/3/2021, AVENIDA GENERAL FLORES, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 20, MONTEVIDEO, MONTEVIDEO, 1, 574360, 6138975 
9/3/2021, AVENIDA MARISCAL FRANCISCO SOLANO LOPEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 8, MONTEVIDEO, MONTEVIDEO, 1, 579610, 6139060 
9/3/2021, DOCTORA PAULINA LUISI, DESPISTE, GRAVE, MARTES, 10, MONTEVIDEO, MONTEVIDEO, 1, 581645, 6139240 
10/3/2021, VEINTIUNO DE SETIEMBRE, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 10, MONTEVIDEO, MONTEVIDEO, 1, 577045, 6135680 
10/3/2021, LARRAVIDE esq. CEUTA, ATROPELLO DE PEATÓN, FATAL, MIÉRCOLES, 10, MONTEVIDEO, MONTEVIDEO, 1, 578305, 6141180 
10/3/2021, BOULEVARD GENERAL ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 11, MONTEVIDEO, MONTEVIDEO, 1, 576315, 6138010 
11/3/2021, AVENIDA DAMASO ANTONIO LARRAÑAGA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 10, MONTEVIDEO, MONTEVIDEO, 1, 577545, 6141960 
11/3/2021, AVENIDA GENERAL SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 11, MONTEVIDEO, MONTEVIDEO, 1, 574365, 6139840 
11/3/2021, RUTA DE ACCESOS KM 1.500, ATROPELLO DE PEATÓN, GRAVE, JUEVES, 11, MONTEVIDEO, MONTEVIDEO, 1, 571980, 6140610 
11/3/2021, AVENIDA DOCTOR CARLOS MARIA RAMIREZ, COLISIÓN ENTRE VEHÍCULOS, GRAVE, JUEVES, 17, MONTEVIDEO, MONTEVIDEO, 1, 567225, 6140475 
12/3/2021, AVENIDA DOCTOR LUIS ALBERTO DE HERRERA, ATROPELLO DE PEATÓN, LEVE, VIERNES, 11, MONTEVIDEO, MONTEVIDEO, 1, 573460, 6142485 
12/3/2021, CAMINO LA BOYADA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 21, MONTEVIDEO, MONTEVIDEO, 1, 567250, 6142235 
14/3/2021, CAMINO CASTRO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, DOMINGO, 17, MONTEVIDEO, MONTEVIDEO, 1, 572355, 6142955 
14/3/2021, VEINTIUNO DE SETIEMBRE, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 19, MONTEVIDEO, MONTEVIDEO, 1, 576215, 6136475 
2/1/2021, AVENIDA OCHO DE OCTUBRE, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, SÁBADO, 20, MONTEVIDEO, MONTEVIDEO, 1, 579120, 6141355 
2/1/2021, LIEJA, ATROPELLO DE PEATÓN, GRAVE, SÁBADO, 19, MONTEVIDEO, MONTEVIDEO, 1, 586370, 6139785 
4/1/2021, AVENIDA ITALIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 15, MONTEVIDEO, MONTEVIDEO, 1, 585710, 6140120 
5/1/2021, CERRO LARGO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 0, MONTEVIDEO, MONTEVIDEO, 1, 574245, 6137645 
4/1/2021, RAMBLA ARMENIA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 21, MONTEVIDEO, MONTEVIDEO, 1, 579230, 6137135 
1/3/2021, COLONIA, ATROPELLO DE PEATÓN, GRAVE, LUNES, 12, MONTEVIDEO, MONTEVIDEO, 1, 574650, 6137355 
16/3/2021, CHINA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 0, MONTEVIDEO, MONTEVIDEO, 1, 568530, 6139965 
16/3/2021, AVENIDA GENERAL FLORES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 6, MONTEVIDEO, MONTEVIDEO, 1, 574600, 6139495 
16/3/2021, AVENIDA GENERAL SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 6, MONTEVIDEO, MONTEVIDEO, 1, 574875, 6141385 
16/3/2021, DOCTOR CARLOS MARIA DE PENA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 8, MONTEVIDEO, MONTEVIDEO, 1, 569940, 6144605 
16/3/2021, RAMBLA DOCTOR BALTASAR BRUM, DESPISTE, GRAVE, MARTES, 13, MONTEVIDEO, MONTEVIDEO, 1, 572540, 6140190 
16/3/2021, AVENIDA DAMASO ANTONIO LARRAÑAGA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 8, MONTEVIDEO, MONTEVIDEO, 1, 577460, 6140390 
16/3/2021, SIRACUSA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 15, MONTEVIDEO, MONTEVIDEO, 1, 583360, 6140345 
16/3/2021, PASTOR EARL MARTIN SMITH, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 16, MONTEVIDEO, MONTEVIDEO, 1, 566435, 6139905 
16/3/2021, AVENIDA DAMASO ANTONIO LARRAÑAGA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 14, MONTEVIDEO, MONTEVIDEO, 1, 577625, 6142215 
16/3/2021, GABRIEL PEREIRA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 15, MONTEVIDEO, MONTEVIDEO, 1, 577140, 6137375 
16/3/2021, RAMBLA REPUBLICA DE MEXICO, DESPISTE, LEVE, MARTES, 20, MONTEVIDEO, MONTEVIDEO, 1, 585760, 6138065 
16/3/2021, DOCTOR MARIO CASSINONI, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MARTES, 20, MONTEVIDEO, MONTEVIDEO, 1, 576240, 6137620 
17/3/2021, RAMBLA REPUBLICA ARGENTINA, DESPISTE, LEVE, MIÉRCOLES, 7, MONTEVIDEO, MONTEVIDEO, 1, 575490, 6136150 
17/3/2021, DOCTOR JUAN PAULLIER, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 7, MONTEVIDEO, MONTEVIDEO, 1, 576000, 6137725 
17/3/2021, AVENIDA JOSE BELLONI, CAÍDA, LEVE, MIÉRCOLES, 9, MONTEVIDEO, MONTEVIDEO, 1, 578965, 6148220 
17/3/2021, AVENIDA DOCTOR LUIS ALBERTO DE HERRERA, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 15, MONTEVIDEO, MONTEVIDEO, 1, 575500, 6141555 
17/3/2021, DOCTOR AGUSTIN MUSSO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 17, MONTEVIDEO, MONTEVIDEO, 1, 584625, 6140615 
17/3/2021, AVENIDA GENERAL RIVERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 16, MONTEVIDEO, MONTEVIDEO, 1, 585690, 6139035 
18/3/2021, AVENIDA DE LAS LEYES, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 10, MONTEVIDEO, MONTEVIDEO, 1, 574200, 6138610 
18/3/2021, DOCTOR BARRIOS AMORIN, ATROPELLO DE PEATÓN, LEVE, JUEVES, 12, MONTEVIDEO, MONTEVIDEO, 1, 574495, 6137120 
18/3/2021, AVENIDA BOLIVIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 13, MONTEVIDEO, MONTEVIDEO, 1, 585395, 6138385 
18/3/2021, GENERAL JULIO AMADEO ROLETTI, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 18, MONTEVIDEO, MONTEVIDEO, 1, 577890, 6140740 
18/3/2021, VERDUN, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 18, MONTEVIDEO, MONTEVIDEO, 1, 567660, 6141640 
18/3/2021, AVENIDA GENERAL GARIBALDI, COLISIÓN ENTRE VEHÍCULOS, GRAVE, JUEVES, 20, MONTEVIDEO, MONTEVIDEO, 1, 574825, 6140445 
19/3/2021, CAMINO MALDONADO, DESPISTE, LEVE, VIERNES, 4, MONTEVIDEO, MONTEVIDEO, 1, 581355, 6145335 
19/3/2021, CAMINO CARLOS LOPEZ, COLISIÓN CON OBSTÁCULO EN CALZADA, GRAVE, VIERNES, 6, MONTEVIDEO, SIN DATOS, 1, 573850, 6147940 
19/3/2021, CHARRUA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 4, MONTEVIDEO, MONTEVIDEO, 1, 576985, 6137155 
19/3/2021, DOCTOR ALFONSO LAMAS, DESPISTE, LEVE, VIERNES, 10, MONTEVIDEO, MONTEVIDEO, 1, 579375, 6143285 
19/3/2021, MARIANO ESTAPE, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 10, MONTEVIDEO, MONTEVIDEO, 1, 578065, 6143605 
19/3/2021, JOSE ELLAURI, ATROPELLO DE PEATÓN, LEVE, VIERNES, 12, MONTEVIDEO, MONTEVIDEO, 1, 576945, 6135355 
19/3/2021, AVENIDA LUIS BATLLE BERRES, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 13, MONTEVIDEO, MONTEVIDEO, 1, 562800, 6147125 
19/3/2021, ANDES, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 21, MONTEVIDEO, MONTEVIDEO, 1, 573250, 6137155 
19/3/2021, AVENIDA AGRACIADA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 22, MONTEVIDEO, MONTEVIDEO, 1, 572915, 6140835 
20/3/2021, JUSTICIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 6, MONTEVIDEO, MONTEVIDEO, 1, 575020, 6138855 
20/3/2021, CAMINO CIBILS, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 11, MONTEVIDEO, MONTEVIDEO, 1, 566905, 6141375 
20/3/2021, MARCELINO SOSA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 13, MONTEVIDEO, MONTEVIDEO, 1, 574435, 6139345 
20/3/2021, AVENIDA AGRACIADA, DESPISTE, LEVE, SÁBADO, 14, MONTEVIDEO, MONTEVIDEO, 1, 571835, 6142090 
20/3/2021, AVENIDA MILLAN, CAÍDA, LEVE, SÁBADO, 15, MONTEVIDEO, MONTEVIDEO, 1, 572575, 6144000 
20/3/2021, AVENIDA OCHO DE OCTUBRE esq. ESTERO BELLACO, CAÍDA, FATAL, SÁBADO, 14, MONTEVIDEO, MONTEVIDEO, 1, 576835, 6139045 
20/3/2021, AVENIDA DE LOS DEPORTES, CAÍDA, LEVE, SÁBADO, 15, MONTEVIDEO, SIN DATOS, 1, 560015, 6150620 
20/3/2021, AVENIDA JOSE BELLONI, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 18, MONTEVIDEO, MONTEVIDEO, 1, 578780, 6147255 
20/3/2021, CAMINO PASO DE LA ESPAÑOLA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 21, MONTEVIDEO, MONTEVIDEO, 1, 579245, 6147450 
21/3/2021, AVENIDA GENERAL EUGENIO GARZON, CAÍDA, LEVE, DOMINGO, 7, MONTEVIDEO, MONTEVIDEO, 1, 571300, 6146990 
21/3/2021, AVENIDA GENERAL GARIBALDI, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 14, MONTEVIDEO, MONTEVIDEO, 1, 574895, 6140410 
21/3/2021, EMILIO CASTELAR, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 17, MONTEVIDEO, MONTEVIDEO, 1, 580210, 6140510 
21/3/2021, AVENIDA DAMASO ANTONIO LARRAÑAGA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 22, MONTEVIDEO, MONTEVIDEO, 1, 577475, 6141260 
22/3/2021, GALVANI, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 7, MONTEVIDEO, MONTEVIDEO, 1, 577195, 6143905 
22/3/2021, RAMBLA O HIGGINS, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, LUNES, 8, MONTEVIDEO, MONTEVIDEO, 1, 582510, 6138035 
22/3/2021, AVENIDA GENERAL FLORES, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 7, MONTEVIDEO, MONTEVIDEO, 1, 576620, 6142825 
22/3/2021, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 8, MONTEVIDEO, SIN DATOS, 1, 567200, 6152645 
22/3/2021, AVENIDA JOSE BELLONI, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 11, MONTEVIDEO, SIN DATOS, 1, 578995, 6151895 
22/3/2021, ANDES, CAÍDA, LEVE, LUNES, 16, MONTEVIDEO, MONTEVIDEO, 1, 573270, 6136940 
22/3/2021, AVENIDA GENERAL SAN MARTIN, ATROPELLO DE PEATÓN, LEVE, LUNES, 16, MONTEVIDEO, MONTEVIDEO, 1, 575850, 6143385 
22/3/2021, CAACUPE, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, LUNES, 19, MONTEVIDEO, MONTEVIDEO, 1, 570100, 6148600 
22/3/2021, BOULEVARD JOSE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 19, MONTEVIDEO, MONTEVIDEO, 1, 572605, 6144870 
22/3/2021, CAMINO MALDONADO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 20, MONTEVIDEO, MONTEVIDEO, 1, 580405, 6144420 
22/3/2021, AVENIDA MILLAN, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 22, MONTEVIDEO, MONTEVIDEO, 1, 572345, 6144165 
23/3/2021, AVENIDA GENERAL FLORES, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 7, MONTEVIDEO, MONTEVIDEO, 1, 578280, 6145240 
23/3/2021, RAMBLA REPUBLICA DE MEXICO, DESPISTE, SIN LESIONADOS, MARTES, 11, MONTEVIDEO, MONTEVIDEO, 1, 585105, 6137835 
23/3/2021, AVENIDA GENERAL FLORES, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 12, MONTEVIDEO, MONTEVIDEO, 1, 574645, 6139590 
23/3/2021, CAMINO TOMKINSON, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 17, MONTEVIDEO, MONTEVIDEO, 1, 565825, 6144155 
24/3/2021, PAN DE AZUCAR, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 5, MONTEVIDEO, MONTEVIDEO, 1, 579250, 6140690 
24/3/2021, AVENIDA AGRACIADA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 7, MONTEVIDEO, MONTEVIDEO, 1, 572785, 6141015 
24/3/2021, AVENIDA LEZICA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 13, MONTEVIDEO, MONTEVIDEO, 1, 569175, 6148875 
24/3/2021, MINAS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 15, MONTEVIDEO, MONTEVIDEO, 1, 574910, 6137245 
24/3/2021, AVENIDA GENERAL RIVERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 17, MONTEVIDEO, MONTEVIDEO, 1, 586850, 6139510 
24/3/2021, BOULEVARD GENERAL ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 17, MONTEVIDEO, MONTEVIDEO, 1, 572790, 6140805 
24/3/2021, JUAN JACOBO ROUSSEAU, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 19, MONTEVIDEO, MONTEVIDEO, 1, 579055, 6141700 
24/3/2021, BOULEVARD APARICIO SARAVIA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 21, MONTEVIDEO, MONTEVIDEO, 1, 577565, 6145065 
24/3/2021, AVENIDA LUIS BATLLE BERRES, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 17, MONTEVIDEO, MONTEVIDEO, 1, 566250, 6145030 
25/3/2021, AVENIDA CENTENARIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 1, MONTEVIDEO, MONTEVIDEO, 1, 577155, 6138700 
25/3/2021, LONDRES, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 9, MONTEVIDEO, MONTEVIDEO, 1, 576900, 6142990 
25/3/2021, COMERCIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 10, MONTEVIDEO, MONTEVIDEO, 1, 578215, 6140500 
25/3/2021, VILARDEBO, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 13, MONTEVIDEO, MONTEVIDEO, 1, 575100, 6140075 
25/3/2021, AVENIDA DOCTOR LUIS ALBERTO DE HERRERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 17, MONTEVIDEO, MONTEVIDEO, 1, 575965, 6141210 
26/3/2021, GENERAL TIMOTEO APARICIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 8, MONTEVIDEO, MONTEVIDEO, 1, 580075, 6141990 
26/3/2021, AVENIDA DE LAS LEYES, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 8, MONTEVIDEO, MONTEVIDEO, 1, 574420, 6138800 
26/3/2021, AVENIDA JOSE BELLONI, ATROPELLO DE PEATÓN, LEVE, VIERNES, 10, MONTEVIDEO, MONTEVIDEO, 1, 578575, 6146110 
26/3/2021, AVENIDA ITALIA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 15, MONTEVIDEO, MONTEVIDEO, 1, 581555, 6139215 
26/3/2021, CORONEL JUAN JOSE QUESADA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 16, MONTEVIDEO, MONTEVIDEO, 1, 576010, 6141575 
26/3/2021, DOCTOR JOSE MARIA VIDAL, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 17, MONTEVIDEO, MONTEVIDEO, 1, 570970, 6141645 
26/3/2021, DOCTOR ADOLFO ARTAGAVEYTIA, DESPISTE, LEVE, VIERNES, 18, MONTEVIDEO, MONTEVIDEO, 1, 578685, 6145600 
26/3/2021, AVENIDA DE LAS LEYES, CAÍDA, LEVE, VIERNES, 21, MONTEVIDEO, MONTEVIDEO, 1, 574220, 6138850 
27/3/2021, AVENIDA GENERAL FLORES, ATROPELLO DE PEATÓN, LEVE, SÁBADO, 0, MONTEVIDEO, MONTEVIDEO, 1, 576780, 6143055 
27/3/2021, JOSE ORDEIG, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 19, MONTEVIDEO, MONTEVIDEO, 1, 583530, 6140000 
27/3/2021, AVENIDA GENERAL EUGENIO GARZON, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 20, MONTEVIDEO, MONTEVIDEO, 1, 571290, 6147160 
27/3/2021, AVENIDA JOSE BELLONI, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 23, MONTEVIDEO, MONTEVIDEO, 1, 578720, 6146925 
27/3/2021, RUTA 6 km. 18.700, COLISIÓN ENTRE VEHÍCULOS, FATAL, SÁBADO, 19, MONTEVIDEO, SIN DATOS, 1, 580260, 6152340 
28/3/2021, DOCTOR GUSTAVO GALLINAL, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 6, MONTEVIDEO, MONTEVIDEO, 1, 575630, 6140705 
28/3/2021, VIA_PUBLICA, DESPISTE, LEVE, DOMINGO, 18, MONTEVIDEO, MONTEVIDEO, 1, 573670, 6140900 
28/3/2021, VEINTE DE FEBRERO, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 20, MONTEVIDEO, MONTEVIDEO, 1, 579675, 6140870 
29/3/2021, CAMINO CORRALES, ATROPELLO DE ANIMALES, LEVE, LUNES, 7, MONTEVIDEO, MONTEVIDEO, 1, 578245, 6142535 
29/3/2021, CAMINO CORONEL RAIZ, DESPISTE, GRAVE, LUNES, 6, MONTEVIDEO, SIN DATOS, 1, 573600, 6149310 
29/3/2021, GUATEMALA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 8, MONTEVIDEO, MONTEVIDEO, 1, 573755, 6138605 
29/3/2021, AVENIDA GENERAL GARIBALDI, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 6, MONTEVIDEO, MONTEVIDEO, 1, 575815, 6139845 
29/3/2021, JUAN JACKSON, COLISIÓN ENTRE VEHÍCULOS, GRAVE, LUNES, 12, MONTEVIDEO, MONTEVIDEO, 1, 575485, 6137470 
29/3/2021, LA PAZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 14, MONTEVIDEO, MONTEVIDEO, 1, 573510, 6137800 
29/3/2021, FRANCISCO VAZQUEZ CORES, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 15, MONTEVIDEO, MONTEVIDEO, 1, 578300, 6142010 
29/3/2021, DOCTOR PABLO DE MARIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 15, MONTEVIDEO, MONTEVIDEO, 1, 575790, 6136440 
29/3/2021, AVENIDA GENERAL EUGENIO GARZON, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 18, MONTEVIDEO, MONTEVIDEO, 1, 571145, 6144080 
29/3/2021, AVENIDA ITALIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 19, MONTEVIDEO, MONTEVIDEO, 1, 579060, 6139175 
29/3/2021, CAPITAN VILLADEMOROS, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 16, MONTEVIDEO, MONTEVIDEO, 1, 579410, 6141650 
30/3/2021, PASTOR, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MARTES, 10, MONTEVIDEO, MONTEVIDEO, 1, 572820, 6145155 
30/3/2021, AVENIDA ITALIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 9, MONTEVIDEO, MONTEVIDEO, 1, 586990, 6140250 
30/3/2021, DOCTOR ANDRES LAMAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 8, MONTEVIDEO, MONTEVIDEO, 1, 576305, 6141200 
30/3/2021, AVENIDA GENERAL RONDEAU, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 10, MONTEVIDEO, MONTEVIDEO, 1, 573755, 6138605 
30/3/2021, CAMINO GENERAL MAXIMO SANTOS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MARTES, 10, MONTEVIDEO, MONTEVIDEO, 1, 572820, 6145155 
30/3/2021, NUEVA PALMIRA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 12, MONTEVIDEO, MONTEVIDEO, 1, 575210, 6138970 
29/3/2021, CAMINO CARLOS LOPEZ, ATROPELLO DE PEATÓN, LEVE, LUNES, 21, MONTEVIDEO, MONTEVIDEO, 1, 579450, 6148290 
30/3/2021, TAHIM, ATROPELLO DE PEATÓN, LEVE, MARTES, 17, MONTEVIDEO, MONTEVIDEO, 1, 572040, 6144670 
30/3/2021, AVENIDA DOCTOR JIMENEZ DE ARECHAGA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MARTES, 19, MONTEVIDEO, MONTEVIDEO, 1, 580020, 6144060 
30/3/2021, AVENIDA GENERAL FLORES, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 20, MONTEVIDEO, MONTEVIDEO, 1, 576885, 6143210 
31/3/2021, AVENIDA GENERAL FLORES, CAÍDA, LEVE, MIÉRCOLES, 7, MONTEVIDEO, MONTEVIDEO, 1, 574735, 6139785 
31/3/2021, YUGOESLAVIA, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 11, MONTEVIDEO, MONTEVIDEO, 1, 569230, 6144205 
31/3/2021, HORACIO ACOSTA Y LARA, CAÍDA, GRAVE, MIÉRCOLES, 12, MONTEVIDEO, MONTEVIDEO, 1, 586410, 6140915 
31/3/2021, JUAN ROSAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 14, MONTEVIDEO, MONTEVIDEO, 1, 576135, 6142170 
31/3/2021, AVENIDA DOCTOR LUIS ALBERTO DE HERRERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 16, MONTEVIDEO, MONTEVIDEO, 1, 578850, 6137075 
31/3/2021, CAMINO CASTRO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 17, MONTEVIDEO, MONTEVIDEO, 1, 571980, 6142460 
31/3/2021, BOULEVARD JOSE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 17, MONTEVIDEO, MONTEVIDEO, 1, 577945, 6139940 
31/3/2021, AVENIDA GENERAL SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 23, MONTEVIDEO, MONTEVIDEO, 1, 575850, 6143385 
1/1/2021, CERRO LARGO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 9, MONTEVIDEO, MONTEVIDEO, 1, 573420, 6137580 
